Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,Step-up commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood/GrabMart commission, adjustments, ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,20 Jul 2026 4:49 PM,20 Jul 2026 4:33 PM,GrabFood,Payment ,,Transferred,34888702424,,,,001417135109-C8CFJAA2SGEYRJ,GF-712,A-9KWC2JNWWHNCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDCMRUOBHIC,21 Jul 2026 3:09 AM,62000,0,0,,0,,0,0,,0,0,62000,,,,0,,,-12400,0,0,0,0,49600,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,19 Jul 2026 9:15 PM,19 Jul 2026 8:54 PM,GrabFood,Payment ,,Transferred,34876096868,,,,001984729333-C8CEPEWXJE5XV6,GF-619,A-9JTW4Q3WWQW8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDZEDNCLJXT,20 Jul 2026 3:12 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,19 Jul 2026 9:01 PM,19 Jul 2026 8:57 PM,GrabFood,,,Cancelled,,,,,001730454906-C8CEPFBFAEXBRE,GF-809,A-9JTWBKSGWWKFAV,,Not Paid,Cashless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Kami sudah mau tutup,Merchant,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,19 Jul 2026 8:49 PM,19 Jul 2026 8:48 PM,GrabFood,,,Cancelled,,,,,001822552101-C8CEPCJVEVM2VN,GF-666,A-9JSVIJNGX99FAV,,Not Paid,Cashless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Hampir semua hidangan tidak tersedia,Merchant,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,19 Jul 2026 8:07 PM,19 Jul 2026 7:05 PM,GrabFood,Payment ,,Transferred,34874993737,,,,001544311679-C8CENK2BGYK2TA,GF-185,A-9JSM3B7WWH4XAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDZEDNCLJXT,20 Jul 2026 3:12 AM,41000,0,0,,0,,0,0,,0,0,41000,,,,0,,,-8200,0,0,0,0,32800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,19 Jul 2026 7:54 PM,19 Jul 2026 7:19 PM,GrabFood,Payment ,,Transferred,34874752974,,,,00127527350-C8CENPNAA2NXSA,GF-917,A-9JSNE86GXWQDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDZEDNCLJXT,20 Jul 2026 3:12 AM,41000,0,0,,0,,0,0,,0,0,41000,,,,0,,,-8200,0,0,0,0,32800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,19 Jul 2026 6:54 PM,19 Jul 2026 6:33 PM,GrabFood,Payment ,,Transferred,34873559203,,,,001016097640-C8CENCBXLX6BV6,GF-169,A-9JSJ86AGXAI5AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDZEDNCLJXT,20 Jul 2026 3:12 AM,158000,0,0,,0,,0,0,,0,0,158000,,,,0,,,-31600,0,0,0,0,126400,,,,,-1149.55,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,19 Jul 2026 6:42 PM,19 Jul 2026 6:11 PM,GrabFood,Payment ,,Transferred,34873314957,,,,00103250587-C8CEMFDFRA4JLE,GF-275,A-9JSH5BIWXAI5AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDZEDNCLJXT,20 Jul 2026 3:12 AM,66000,0,0,,0,,0,0,,0,0,66000,,,,0,,,-13200,0,0,0,0,52800,,,,,-1308.11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,19 Jul 2026 4:30 PM,19 Jul 2026 3:18 PM,GrabFood,Payment ,,Transferred,34871048214,,,,001723928234-C8CEKEEKV8CVGJ,GF-420,A-9JSXANEWXAI5AV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDZEDNCLJXT,20 Jul 2026 3:12 AM,161000,0,0,,0,,0,0,,0,0,161000,,,,0,,,-32200,0,0,0,0,128800,,,,,-1209.01,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 9:22 PM,18 Jul 2026 9:21 PM,GrabFood,,,Cancelled,,,,,001529648560-C8CDTUDBGP3VVX,GF-560,A-9JOUNX6W32X9AV,,Not Paid,Cashless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Kami sangat sibuk sekarang,Merchant,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 8:46 PM,18 Jul 2026 8:36 PM,GrabFood,Payment ,,Transferred,34858289375,,,,00191431075-C8CDTF6DNJAEFE,GF-766,A-9JOQK97GWA4TAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,41000,0,0,,0,,0,0,,0,0,41000,,,,0,,,-8200,0,0,0,0,32800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 8:01 PM,18 Jul 2026 7:18 PM,GrabFood,Payment ,,Transferred,34857491342,,,,0010265337-C8CDR6J3J3U1JJ,GF-420,A-9JOJGHHGX5TGAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,68000,0,0,,0,,0,0,,0,0,68000,,,,0,,,-13600,0,0,0,0,54400,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 7:21 PM,18 Jul 2026 6:59 PM,GrabFood,Payment ,,Transferred,34856686996,,,,001744046506-C8CDRZNJHAKFA2,GF-537,A-9JOHPA6W2XIDAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,119000,0,0,,0,,0,0,,0,0,119000,,,,0,,,-23800,0,0,0,0,95200,,,,,-376.58,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 7:06 PM,18 Jul 2026 6:34 PM,GrabFood,Payment ,,Transferred,34856392495,,,,001365806493-C8CDRUC1GK4UAA,GF-254,A-9JOFEHTWWEGPAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,107000,0,0,,0,,0,0,,0,0,107000,,,,0,,,-21400,0,0,0,0,85600,,,,,-138.74,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 6:48 PM,18 Jul 2026 6:29 PM,GrabFood,Payment ,,Transferred,34856016827,,,,001277619719-C8CDRTNUVCACAA,GF-122,A-9JOF24IWX2XTAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,108000,0,0,,0,,0,0,,0,0,108000,,,,0,,,-21600,0,0,0,0,86400,,,,,-158.56,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 6:29 PM,18 Jul 2026 6:15 PM,GrabFood,Payment ,,Transferred,34855612539,,,,001046646915-C8CDRN2YV6UHMA,GF-425,A-9JODMQIGW2VRAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,45000,0,0,,0,,0,0,,0,0,45000,,,,0,,,-9000,0,0,0,0,36000,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 6:26 PM,18 Jul 2026 6:04 PM,GrabFood,Payment ,,Transferred,34855561437,,,,00133417338-C8CDRKXGHFCAC2,GF-376,A-9JOCO2QGWA9QAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,138000,0,0,,0,,0,0,,0,0,138000,,,,0,,,-27600,0,0,0,0,110400,,,,,-753.15,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 6:12 PM,18 Jul 2026 5:49 PM,GrabFood,Payment ,,Transferred,34855299062,,,,001426476260-C8CDRF6FR2X3RX,GF-611,A-9JOBC3JWWAVVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,33000,0,0,,0,,0,0,,0,0,33000,,,,0,,,-6600,0,0,0,0,26400,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 6:01 PM,18 Jul 2026 5:47 PM,GrabFood,Payment ,,Transferred,34855089936,,,,001763608695-C8CDRFV3JT3AJ2,GF-003,A-9JOB5U6WWQBTAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-1010.81,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 3:37 PM,18 Jul 2026 3:25 PM,GrabFood,Payment ,,Transferred,34852775931,,,,00139927614-C8CDNNL1SFMWEN,GF-469,A-9JNU6QCGWSBBAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,72000,0,0,,0,,0,0,,0,0,72000,,,,0,,,-14400,0,0,0,0,57600,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,18 Jul 2026 2:32 PM,18 Jul 2026 2:13 PM,GrabFood,Payment ,,Transferred,34851707277,,,,001292483236-C8CDMB6FGKBFJA,GF-601,A-9JNNHAEWWAVVAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDUGJRK71A7,19 Jul 2026 3:29 AM,45000,0,0,,0,,0,0,,0,0,45000,,,,0,,,-9000,0,0,0,0,36000,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,17 Jul 2026 9:33 PM,17 Jul 2026 9:21 PM,GrabFood,Payment ,,Transferred,34841427401,,,,001411266561-C8CCWADAFALTNX,GF-926,A-9JKQS7FGX5WNAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDQXODE0YOP,18 Jul 2026 3:10 AM,33000,0,0,,0,,0,0,,0,0,33000,,,,0,,,-6600,0,0,0,0,26400,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,17 Jul 2026 9:18 PM,17 Jul 2026 8:54 PM,GrabFood,Payment ,,Transferred,34841196186,,,,001529575786-C8CCV3DWL4MHLE,GF-469,A-9JKOEO9WWB3TAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDQXODE0YOP,18 Jul 2026 3:10 AM,72000,0,0,,0,,0,0,,0,0,72000,,,,0,,,-14400,0,0,0,0,57600,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,17 Jul 2026 8:44 PM,17 Jul 2026 8:22 PM,GrabFood,Payment ,,Transferred,34840636973,,,,00146232906-C8CCVUL1A6AUV6,GF-859,A-9JKLH5NGW6AUAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDQXODE0YOP,18 Jul 2026 3:10 AM,66000,0,0,,0,,0,0,,0,0,66000,,,,0,,,-13200,0,0,0,0,52800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,17 Jul 2026 6:37 PM,17 Jul 2026 6:21 PM,GrabFood,Payment ,,Transferred,34838097963,,,,00198162145-C8CCT6W1NA4AET,GF-734,A-9JKADNJGXBUBAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDQXODE0YOP,18 Jul 2026 3:10 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,16 Jul 2026 5:10 PM,16 Jul 2026 4:35 PM,GrabFood,Payment ,,Transferred,34818096877,,,,001774814096-C8CBVUL1JXEJA6,GF-605,A-9JFSUCCWWHUBAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDMXCUQAYN7,17 Jul 2026 11:55 AM,128000,0,0,,0,,0,0,,0,0,128000,,,,0,,,-25600,0,0,0,0,102400,,,,,-554.95,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,16 Jul 2026 3:54 PM,16 Jul 2026 3:31 PM,GrabFood,Payment ,,Transferred,34816869391,,,,001592806996-C8CBVBXZLNWKLX,GF-457,A-9JFNXRKWX7HCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDMXCUQAYN7,17 Jul 2026 11:55 AM,35000,0,0,,0,,0,0,,0,0,35000,,,,0,,,-7000,0,0,0,0,28000,,,,,-693.69,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,16 Jul 2026 3:37 PM,16 Jul 2026 2:48 PM,GrabFood,Payment ,,Transferred,34816623511,,,,00153015938-C8CBUAEGAJXYGX,GF-603,A-9JFJ2COGW95PAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDMXCUQAYN7,17 Jul 2026 11:55 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,15 Jul 2026 2:04 PM,15 Jul 2026 1:34 PM,GrabFood,Payment ,,Transferred,34797562150,,,,00157172694-C8CAV6XEJFVURX,GF-268,A-9JB8GN9WX8TWAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID5UOEDHABI,16 Jul 2026 3:13 AM,33000,0,0,,0,,0,0,,0,0,33000,,,,0,,,-6600,0,0,0,0,26400,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,14 Jul 2026 7:18 PM,14 Jul 2026 6:30 PM,GrabFood,Payment ,,Transferred,34785329439,,,,001540485361-C8CAFBUJVKXXEE,GF-812,A-9J7VOD3W2VSRAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9TEHW1WFM,15 Jul 2026 3:12 AM,33000,0,0,,0,,0,0,,0,0,33000,,,,0,,,-6600,0,0,0,0,26400,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,14 Jul 2026 5:44 PM,14 Jul 2026 5:23 PM,GrabFood,Payment ,,Transferred,34783408813,,,,0018076306-C8CAEUU2G2J2VJ,GF-346,A-9J7PLHRGXDTHAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9TEHW1WFM,15 Jul 2026 3:12 AM,81000,0,0,,0,,0,0,,0,0,81000,,,,0,,,-16200,0,0,0,0,64800,,,,,-1605.41,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,14 Jul 2026 4:39 PM,14 Jul 2026 3:40 PM,GrabFood,Payment ,,Transferred,34782283041,,,,00188684778-C8CADBCTLPVYLN,GF-463,A-9J7G7DCWW8UCAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9TEHW1WFM,15 Jul 2026 3:12 AM,92000,0,0,,0,,0,0,,0,0,92000,,,,0,,,-18400,0,0,0,0,73600,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,14 Jul 2026 2:16 PM,14 Jul 2026 1:45 PM,GrabFood,Payment ,,Transferred,34780051563,,,,001759283555-C8CACFKXVUJTKE,GF-807,A-9J75LNIGW6V8AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SID9TEHW1WFM,15 Jul 2026 3:12 AM,45000,0,0,,0,,0,0,,0,0,45000,,,,0,,,-9000,0,0,0,0,36000,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,13 Jul 2026 8:43 PM,13 Jul 2026 8:14 PM,GrabFood,Payment ,,Transferred,34769576918,,,,00190662022-C8B3KBDGDAV1LJ,GF-480,A-9J45E6OWWIKDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDNBDKX4FJ4,14 Jul 2026 3:11 AM,99000,0,0,,0,,0,0,,0,0,99000,,,,0,,,-19800,0,0,0,0,79200,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,13 Jul 2026 7:36 PM,13 Jul 2026 7:02 PM,GrabFood,Payment ,,Transferred,34768358390,,,,00125272980-C8B3JTMHPGETEX,GF-491,A-9J3USACGXBT6AV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDNBDKX4FJ4,14 Jul 2026 3:11 AM,72000,0,0,,0,,0,0,,0,0,72000,,,,0,,,-14400,0,0,0,0,57600,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,13 Jul 2026 7:04 PM,13 Jul 2026 6:26 PM,GrabFood,Payment ,,Transferred,34767710575,,,,00121225690-C8B3JGNESGMUVE,GF-014,A-9J3RHNKWW3ORAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDNBDKX4FJ4,14 Jul 2026 3:11 AM,33000,0,0,,0,,0,0,,0,0,33000,,,,0,,,-6600,0,0,0,0,26400,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,13 Jul 2026 3:58 PM,13 Jul 2026 3:43 PM,GrabFood,Payment ,,Transferred,34764325254,,,,001475591817-C8B3GJTELE6FAA,GF-767,A-9J3CK5TWWH3OAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDNBDKX4FJ4,14 Jul 2026 3:11 AM,78000,0,0,,0,,0,0,,0,0,78000,,,,0,,,-15600,0,0,0,0,62400,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,13 Jul 2026 2:16 PM,13 Jul 2026 1:33 PM,GrabFood,Payment ,,Transferred,34762831511,,,,001409004928-C8B3ET6ZG7EDTE,GF-519,A-9J3WMTMGWIKDAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDNBDKX4FJ4,14 Jul 2026 3:11 AM,33000,0,0,,0,,0,0,,0,0,33000,,,,0,,,-6600,0,0,0,0,26400,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,11 Jul 2026 7:49 PM,11 Jul 2026 7:00 PM,GrabFood,Payment ,,Transferred,34733616029,,,,0012364383-C8B1RETATE5FGN,GF-880,A-9IRMULKGXBPSAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDR9VSONOPH,13 Jul 2026 6:17 AM,66000,0,0,,0,,0,0,,0,0,66000,,,,0,,,-13200,0,0,0,0,52800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,11 Jul 2026 5:16 PM,11 Jul 2026 4:36 PM,GrabFood,Payment ,,Transferred,34730707611,,,,001526365243-C8B1NKMGAZAXAT,GF-227,A-9IR9PHRWX59DAV,GrabFood app & web,Auto-Paid,Cash,,,,,,,,SIDR9VSONOPH,13 Jul 2026 6:17 AM,58000,0,0,,0,,0,0,,0,0,58000,,,,0,,,-11600,0,0,0,0,46400,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,11 Jul 2026 2:35 PM,11 Jul 2026 2:24 PM,GrabFood,Payment ,,Transferred,34728181849,,,,001307507578-C8B1LUVWUF6VJE,GF-462,A-9IQTMN3WWTNOAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDR9VSONOPH,13 Jul 2026 6:17 AM,51000,0,0,,0,,0,0,,0,0,51000,,,,0,,,-10200,0,0,0,0,40800,,,,,-11,0,,,,,,,,,
Suka Shawarma - ABDUL KADIR,717f3bb7-c5c8-4bdf-8569-efbada64e02d,Suka Shawarma - Kota Wisata Cibubur,8d1ba9d5-c0ef-4f05-a3aa-8e9c2b3d853a,10 Jul 2026 8:59 PM,10 Jul 2026 8:31 PM,GrabFood,Payment ,,Transferred,34717108868,,,,00111683834-C8BZVA2EFFKBN6,GF-347,A-9INRGKRW2BMIAV,GrabFood app & web,Auto-Paid,Cashless,,,,,,,,SIDGWHEMR08Q,11 Jul 2026 3:18 AM,86000,0,0,,0,,0,0,,0,0,86000,,,,0,,,-17200,0,0,0,0,68800,,,,,-11,0,,,,,,,,,
